12793920	-6.580181
12794400	-6.578929
12794880	-6.580067
12795360	-6.554788
12795840	-6.527096
12796320	-6.525601
12796800	-6.526081
12797280	-6.500084
12797760	-6.472092
12798240	-6.470356
12798720	-6.470178
12799200	-6.443474
12799680	-6.415191
12800160	-6.413213
12800640	-6.412380
12801120	-6.384977
12801600	-6.356413
12802080	-6.354196
12802560	-6.352709
12803040	-6.324618
12803520	-6.295781
12804000	-6.293326
12804480	-6.291188
12804960	nan
12805440	nan
12805920	-6.230629
12806400	-6.227841
12806880	-6.198401
12807360	-6.169051
12807840	-6.166129
12808320	-6.162693
12808800	-6.132593
12809280	-6.103001
12809760	-6.099849
12810240	-6.095769
12810720	-6.065020
12811200	-6.035196
12811680	-6.031816
12812160	-6.027096
12812640	-5.995708
12813120	-5.965662
12813600	-5.962058
12814080	-5.956699
12814560	-5.924683
12815040	-5.894424
12815520	-5.890598
12816000	-5.884607
12816480	-5.851974
12816960	-5.821511
12817440	-5.817465
12817920	-5.810845
12818400	-5.777607
12818880	-5.746950
12819360	-5.742685
12819840	nan
12820320	-5.701609
12820800	-5.670766
12821280	-5.666285
12821760	-5.658421
12822240	-5.624008
12822720	-5.592987
12823200	-5.588290
12823680	-5.579812
12824160	-5.544828
12824640	-5.513638
12825120	-5.508727
12825600	-5.499638
12826080	-5.464096
12826560	-5.432746
12827040	-5.427621
12827520	-5.417923
12828000	-5.381833
12828480	-5.350333
12828960	-5.344997
12829440	-5.334693
12829920	-5.298064
12830400	-5.266424
12830880	-5.260879
12831360	-5.249970
12831840	-5.212812
12832320	-5.181041
12832800	nan
12833280	-5.163778
12833760	-5.126101
12834240	-5.094208
12834720	-5.088251
12835200	-5.076141
12835680	-5.037955
12836160	-5.005949
12836640	-4.999788
12837120	-4.987083
12837600	-4.948398
12838080	-4.916286
12838560	-4.909926
12839040	-4.896630
12839520	-4.857457
12840000	-4.825249
12840480	-4.818689
12840960	-4.804808
12841440	-4.765159
12841920	-4.732862
12842400	-4.726105
12842880	-4.711644
12843360	-4.671530
12843840	-4.639154
12844320	-4.632201
12844800	-4.617166
12845280	-4.576600
12845760	-4.544152
12846240	-4.537006
12846720	-4.521402
12847200	-4.480396
12847680	-4.447886
12848160	-4.440550
12848640	-4.424383
12849120	-4.382949
12849600	-4.350386
12850080	-4.342862
12850560	-4.326138
12851040	-4.284289
12851520	-4.251681
12852000	-4.243973
12852480	-4.226697
12852960	-4.184446
12853440	-4.151804
12853920	-4.143914
12854400	-4.126093
12854880	-4.083452
12855360	-4.050787
12855840	-4.042718
12856320	-4.024357
12856800	-3.981339
12857280	-3.948662
12857760	-3.940418
12858240	-3.921523
12858720	-3.878140
12859200	-3.845462
